RSSI_sd1,RSSI_mean1,RSSI_sd2,RSSI_mean2,RSSI_sd3,RSSI_mean3,RSSI_sd4,RSSI_mean4,X,Y
31.43716112606866,-46.793103448275865,1.339069385293069,-61.03448275862069,0.7770169921222342,-64.86206896551724,0.49680394445387255,-51.96551724137931,10,6
1.437539065820348,-63.964285714285715,1.398542147698413,-63.214285714285715,0.3957200876315251,-52.607142857142854,1.1236767854416985,-65.21428571428571,0,6
1.207314548229808,-60.42857142857143,1.5223351312049132,-61.464285714285715,1.4405867480202046,-58.857142857142854,1.3183358811262225,-64.85714285714286,3,6
0.8858084774597698,-62.827586206896555,1.2750583830951536,-64.82758620689656,1.7099724597739463,-63.793103448275865,1.167519258422386,-61.48275862068966,4,6
0.9389375181381172,-61.86206896551724,0.8182562970634412,-61.62068965517241,34.05800029459432,-40.44827586206897,0.5593457790033242,-54.827586206896555,6,6
0.5845013815889278,-59.42857142857143,1.6832727139351062,-65.96428571428571,1.2581051004894435,-61.92857142857143,0.977785971124969,-64.28571428571429,1,6
1.3174021611570117,-64.93103448275862,0.9455930789582317,-58.758620689655174,1.1787752113150909,-62.6551724137931,1.4578201350561704,-63.172413793103445,7,6
1.7237407699719502,-63.0,0.9142159571603031,-59.32142857142857,1.3916228760066218,-63.67857142857143,0.9876897834222256,-65.53571428571429,9,6
12.135968155218332,-63.62068965517241,1.299198280180794,-59.37931034482759,1.7804864602898463,-64.55172413793103,1.141189098178544,-65.75862068965517,8,6
1.0896479354359807,-64.86206896551724,0.9982012905663394,-64.89655172413794,0.8247235070773159,-53.51724137931034,12.590126928514254,-2.3793103448275863,2,6
0.7610238191212663,-63.3448275862069,1.581315076819285,-62.6551724137931,2.636920351424036,-65.89655172413794,1.2889525330981988,-61.41379310344828,5,6
