RSSI_sd1,RSSI_mean1,RSSI_sd2,RSSI_mean2,RSSI_sd3,RSSI_mean3,RSSI_sd4,RSSI_mean4,X,Y
11.987707604215867,-62.89655172413793,1.1025808147397205,-55.275862068965516,1.5897373203315406,-60.37931034482759,0.6856830655263293,-55.89655172413793,8,4
0.7722343349102456,-59.758620689655174,1.1819276763426076,-61.758620689655174,1.3355906686823513,-65.55172413793103,1.4065057550638083,-59.03448275862069,6,4
1.5197597796858726,-62.96551724137931,0.6430201121109708,-55.758620689655174,20.043740256846966,-58.86206896551724,0.66121364021198,-55.13793103448276,9,4
1.0450135688575122,-58.89655172413793,1.0157777313587741,-64.17241379310344,1.5367936718807178,-62.827586206896555,2.2236374886215775,-59.172413793103445,4,4
0.8948973462941315,-64.86206896551724,0.9404101680572654,-55.93103448275862,1.552618542788522,-66.93103448275862,1.3460794595717744,-63.37931034482759,10,4
0.694068850734599,-55.689655172413794,0.9710343279916501,-63.93103448275862,0.9587970409607314,-59.3448275862069,1.9637689887478933,-56.48275862068966,2,4
0.9759715927662143,-58.964285714285715,1.3263892302121105,-60.892857142857146,1.3116797728602094,-67.10714285714286,1.9396466054623538,-57.17857142857143,5,4
0.5571815368696321,-55.93103448275862,0.8279911006661856,-64.48275862068965,0.9912352885558366,-62.51724137931034,1.098808229417823,-63.275862068965516,0,4
0.854609351023696,-57.107142857142854,0.836234533157082,-65.25,0.7938392137447673,-56.964285714285715,27.638700161162422,-52.82142857142857,1,4
1.195604260127814,-56.793103448275865,34.673904365421514,-33.44827586206897,0.8995561947994475,-65.17241379310344,1.0929936445448605,-63.48275862068966,3,4
2.797681743361516,-63.62068965517241,0.7406522096102027,-56.96551724137931,1.0121461457317935,-65.20689655172414,2.2586167778036375,-59.206896551724135,7,4
