RSSI_sd1,RSSI_mean1,RSSI_sd2,RSSI_mean2,RSSI_sd3,RSSI_mean3,RSSI_sd4,RSSI_mean4,X,Y
1.2827351569044256,-63.0,1.0119940640790703,-65.3103448275862,0.7575666440917614,-54.6551724137931,1.4845223905692584,-65.96551724137932,2,8
2.27805203469915,-63.0,1.238490645826274,-62.793103448275865,1.1625085503374204,-61.96551724137931,1.2456016554050022,-59.13793103448276,7,8
1.0939113582540712,-67.10344827586206,1.7991963789392498,-67.10344827586206,0.48449272906663005,-48.41379310344828,34.83847191984938,-31.379310344827587,1,8
1.4638721045611718,-63.3448275862069,1.251462151847038,-63.93103448275862,1.7812954395582867,-55.827586206896555,25.94130120364936,-56.689655172413794,4,8
19.807637847374597,-58.13793103448276,1.3032590668789916,-64.55172413793103,1.0795967450792603,-64.3103448275862,0.9435083919141186,-54.793103448275865,9,8
1.8092809008326798,-64.35714285714286,1.0284401784645865,-65.17857142857143,0.44786554446437105,-52.892857142857146,0.0,0.0,3,8
0.8340250105686096,-65.75,0.9748642631836768,-63.285714285714285,34.856314941865705,-32.42857142857143,0.7426253072302172,-52.142857142857146,10,8
1.5000276619195987,-64.65517241379311,1.2043214523220898,-63.827586206896555,1.1252024523873483,-59.206896551724135,0.0,0.0,5,8
1.1548336992900208,-63.25,0.6859839499520664,-66.03571428571429,0.5172858781227408,-50.392857142857146,0.0,0.0,0,8
1.0160860622261172,-67.34482758620689,0.9567051342837329,-64.65517241379311,0.8940298953014343,-62.172413793103445,1.4192140662566552,-63.6551724137931,6,8
0.9239479676576902,-64.28571428571429,1.096177618506778,-64.92857142857143,29.415647535631035,-50.892857142857146,0.6606751382653925,-54.07142857142857,8,8
