RSSI_sd1,RSSI_mean1,RSSI_sd2,RSSI_mean2,RSSI_sd3,RSSI_mean3,RSSI_sd4,RSSI_mean4,X,Y
1.1848330138502532,-63.62068965517241,0.8338796267248798,-52.93103448275862,1.322660508139278,-62.6551724137931,0.6501777631250599,-62.58620689655172,7,1
0.5580949968510766,-55.964285714285715,0.8984375215665975,-63.0,1.335387846325321,-64.14285714285714,12.433571762545805,-64.17857142857143,3,1
1.5055234190493763,-63.035714285714285,0.3828769280898127,-55.0,0.8373608034051769,-62.25,1.0669491348462716,-63.5,6,1
1.4322016947383542,-58.6551724137931,0.7480553464997574,-56.827586206896555,1.0577983158670328,-62.827586206896555,26.824822576100395,-52.41379310344828,5,1
1.4878414063565442,-65.48275862068965,0.44124122301147334,-52.06896551724138,12.604979472323148,-66.13793103448276,1.3219624505146699,-62.96551724137931,9,1
0.6233708926804885,-56.57142857142857,2.233012052989903,-62.785714285714285,1.5639664320460633,-64.96428571428571,25.788757625005314,-55.25,2,1
1.342136648152089,-62.42857142857143,0.2929865664461665,-49.57142857142857,16.403061878444987,-58.964285714285715,1.3168330913937303,-61.714285714285715,8,1
1.2686240729934188,-65.17241379310344,0.5952255179578299,-48.55172413793103,16.875047992963754,-61.44827586206897,0.8943760903351224,-64.62068965517241,10,1
0.7170259936084625,-49.214285714285715,1.1890208366074253,-62.214285714285715,16.884442432562096,-60.42857142857143,1.5237903412111036,-65.0,1,1
0.5713978786399946,-50.5,23.48752013089276,-57.32142857142857,2.0511742392193764,-64.96428571428571,1.5880451507415176,-66.75,0,1
1.0968343698665877,-57.25,1.235569768593107,-62.857142857142854,0.9307200035760965,-66.07142857142857,0.0,0.0,4,1
