A1_sd,A1_mean,A2_sd,A2_mean,A3_sd,A3_mean,A4_sd,A4_mean,x,y
1.8172934037650477,-60.4687962962963,1.8688503616636636,-62.84191297208538,0.9102284936812393,-62.9313425925926,0.6315496212916051,-64.66432676518883,6,10
0.9696404794439696,-60.40152777777778,1.4016584842675743,-61.55938492063492,0.9984200917945617,-62.60328703703703,1.039569119517112,-57.916712962962954,10,4
1.9747792134673192,-61.115578817734,1.1648750212759924,-64.03392857142858,1.2640265179970238,-62.60151888341543,1.5943382944083633,-63.13840311986863,0,9
1.256176696509317,-55.54241071428572,1.0842025558271022,-60.16453373015872,0.7917601304194087,-57.73035714285714,0.9199336676183707,-59.91840277777778,6,5
0.7975033405300819,-53.20496031746031,1.8055657370406077,-61.09576955782313,0.7087459515520123,-58.48100198412698,1.644706683562728,-63.75753968253969,1,5
1.7590777801805266,-59.02462962962963,0.7469757447720986,-62.41516534391534,0.6949232025768477,-62.7937962962963,0.77741965430961,-65.62940476190477,3,10
0.7746736452691373,-56.78414750957854,1.3662336932239645,-55.84909003831417,0.5595991875639134,-52.286925287356325,0.9663571600553836,-61.30933908045977,4,2
0.5704325057172215,-53.567962962962966,0.716825431393036,-57.34703703703703,0.5859675837199272,-53.73143518518519,0.930592750300287,-56.70263888888888,5,5
1.2944029067779514,-53.47328703703704,1.3723126797670357,-61.937916666666666,0.6724256959082296,-56.35333333333334,1.0590355038756591,-63.006944444444436,3,7
0.740469294361675,-59.01115079365079,0.7597721358290853,-60.66472222222222,0.4975138386020429,-55.80967592592593,1.3968830722993368,-64.18688492063492,2,1
0.6881474381573202,-51.907286535303776,1.027181960169756,-57.69295977011494,1.623488079573553,-60.321503831417616,0.6538779663370896,-64.7052271483306,0,4
0.7928742330620089,-56.93925925925926,1.3259652707280667,-61.112685185185185,1.1904445151019243,-59.84398148148149,1.3558733032314432,-60.40080687830689,4,8
2.86968290630575,-60.368007662835254,0.9542207679358949,-61.43269020251779,0.9504250370164091,-61.737082649151624,0.596753123480806,-57.21696770662288,9,4
1.0316855739675779,-55.994061302682,0.49644887770168067,-57.121216475095785,0.8805338346763929,-54.78721264367816,0.5030063129595819,-66.47916666666667,2,2
0.6047413804959426,-53.63900132275133,0.9603033040598571,-56.15009259259259,0.6620869077796678,-55.60365740740742,0.38540902885120715,-65.6871626984127,2,3
1.009186139599857,-62.62526683087028,1.0562275138813841,-64.58609742747674,1.3524179425285179,-60.293671319102344,1.4109447942308009,-64.28621794871796,4,10
0.5122484736836986,-57.07097701149425,1.2135736390164278,-61.29003831417625,1.0242991873919427,-63.08756157635468,0.5148484330424957,-60.80901751505199,9,7
1.0342837436051366,-55.45340722495895,0.9456233963519584,-57.04401340996168,0.4460975388864765,-56.46159003831417,1.5661030026679745,-63.95614395183361,1,3
0.6419179488545144,-54.9699537037037,0.7757560958325568,-57.72694444444445,0.622548256296349,-55.31166666666666,1.3630394275760038,-59.46703703703704,4,5
0.4617883025557205,-57.24126984126984,0.7220504755401395,-59.95252976190476,0.7345796743680315,-54.0609126984127,1.1034388601641885,-58.73961876417235,6,3
1.3281897510376341,-62.18124657909139,0.8178145888198197,-60.65442665571976,0.9697283578880209,-59.318048713738364,0.34106842954180944,-55.595641762452104,8,3
0.564317044852396,-60.041242474001095,1.0687385697601648,-63.34284345922277,1.094838894616109,-62.433210180623966,1.2301329660331477,-65.7537356321839,2,9
0.9058645730018914,-57.93152709359607,1.200922921419783,-62.67647783251232,1.0745102522042318,-60.376573617952936,1.1445943837994002,-63.92594417077176,3,8
1.67738622443804,-58.62701149425287,0.6344032615501742,-62.70838122605364,1.408843341964941,-61.061480569239194,1.1251180549436308,-63.78358843537415,5,10
0.4462343555870392,-64.71210317460317,2.055113684026629,-61.87083333333334,0.6084141078449129,-64.13454433497537,0.821515415774468,-57.85994116037219,9,0
3.1246625257195166,-61.98847789115646,1.2510237041725485,-62.05224631519274,1.4341800859752911,-63.314158163265304,0.9029777528088393,-61.90661139455783,10,6
1.7144605680945564,-62.75705764541972,1.4713277798722328,-63.22629310344827,1.7980560861443857,-64.37136243386243,1.412753280334452,-62.0454081632653,10,10
2.5262075726150144,-60.41904761904762,1.1987535396332487,-60.82214285714285,0.9101102411171051,-60.940740740740736,1.4905138594772411,-62.20736111111112,8,7
2.2676870863474328,-62.752678571428575,0.9602611019982676,-61.99106481481481,0.9440682954743237,-58.20152777777778,0.5656465118699693,-56.7761574074074,6,1
0.75946732715733,-57.06522817460318,1.378278344662985,-60.60134637188209,1.2697034309014086,-56.95693027210884,0.465212795549051,-56.89806547619048,7,5
1.003690316364121,-50.446408045977016,1.4184971240945772,-57.29693486590039,0.3712147798642139,-54.249090038314186,2.4970058469481913,-62.65074955908289,3,5
0.5351418755980415,-58.05509259259259,0.9437199816999734,-61.34564814814815,1.5100252281480557,-59.59863756613756,0.8448158057554199,-59.26949074074074,6,7
1.1930853822658545,-54.32986819727891,1.3252634306313322,-60.740199829931974,0.9844016627148736,-58.65737670068027,1.299690190551893,-64.9702380952381,4,6
1.0585581197221887,-64.93807471264368,0.8218887004281409,-63.20127941981391,0.6048388000097354,-60.31410782703885,1.8836286460994305,-55.903400383141765,6,0
1.0727270197536587,-57.31159003831417,0.5367300665516249,-63.69982149076977,1.2339613185340397,-57.85849753694581,1.1429961266350144,-58.65694444444444,9,5
2.065807119948121,-53.29443076081006,1.3113414762221183,-62.03216411564626,0.9993077843518438,-59.3173645320197,1.119973337976301,-65.3125,0,6
1.678403752408776,-58.2237205801861,0.6396841493326038,-57.764463601532576,0.7867111216397634,-59.676149425287356,1.1839998015643016,-59.85142309797482,7,6
2.0112292260138647,-61.24316184807255,1.3961556502745278,-61.053762755102035,1.3242567366311069,-57.68397817460317,0.7762544839722941,-54.359474206349205,8,1
0.6943880468691642,-60.34041241496599,0.9717261818484093,-63.87703373015872,1.1082030062564374,-62.221875,1.3320848261924636,-63.398456790123454,3,9
1.2023257113412884,-61.12197591680351,0.6648134291389284,-58.9102969348659,0.6368759787312303,-59.95411877394636,0.7624272196560511,-57.89779693486589,4,0
0.8902710942869,-61.58037698412698,1.1964295066019615,-64.3077380952381,1.3391746907430702,-62.60212962962962,2.106407150224367,-63.544117647058826,1,10
1.5219296839583745,-56.4704081632653,2.6177427743079544,-60.38758894362342,3.4284930897086783,-56.192928004535155,2.5106471021068186,-55.64836480569239,7,2
0.6441878827619675,-61.855839002267565,0.9082951062292475,-65.2,1.181850404944984,-62.995153061224485,1.6702715461172757,-65.05253623188405,9,10
0.37822769891251357,-53.47844827586208,1.0654914895359566,-59.55038314176245,1.276224572333035,-58.53510536398466,1.990065204508942,-60.43489326765189,5,6
1.7714400649621225,-58.28605158730159,0.6564794091276731,-58.90041005291005,0.5224863211575905,-52.510740740740744,1.1060942865904388,-53.968472222222225,5,2
1.7903433436632818,-58.832612433862444,1.0916116558435098,-60.42783068783069,1.0117658026808327,-59.82583994708996,0.8832353536509856,-60.92074074074074,8,6
1.5201069881517688,-55.81472222222223,1.191483515034624,-61.82662037037038,0.474296478004379,-54.37837301587301,0.7206209530453093,-63.81342592592592,5,7
1.6634848897208956,-51.240575396825406,0.7504808588568948,-62.14796626984128,0.7758313094348706,-60.02356150793651,1.4371909733525154,-62.679761904761904,0,5
0.3581586984769668,-54.262116858237555,1.1136480385628706,-59.02547892720307,0.9148564002995934,-58.805986590038316,0.6245089561307171,-60.45972222222222,0,3
1.7072965457101126,-56.811986863711,1.2124942641246754,-61.406342364532016,1.0257699435002632,-60.76538724685277,1.115135602215905,-59.36349890530924,9,6
1.1396083886000865,-59.43600164203613,1.3223033272349134,-61.139210454296666,1.4314853706707833,-60.67229064039409,0.9653646797107609,-63.164224137931036,7,8
1.007546162888315,-55.16966931216931,1.0341544837226677,-59.66531084656085,0.2634185690517623,-56.726673280423284,0.8805402832785052,-64.64226190476191,2,7
1.0464178538240336,-58.97357142857142,1.643887256130883,-62.78861531986532,1.2150564557245158,-62.61869047619047,0.2994980368451084,-66.42708333333334,4,9
1.0980369413206388,-55.71895183360701,1.6486619771603959,-63.53355911330049,0.7271337483286013,-59.81173371647509,1.7478871520004065,-62.672290640394095,2,8
4.97816857821854,-59.23301282051281,0.4901012209139314,-66.0552536231884,1.4052548497772266,-61.09178004535147,1.922827168381025,-60.86960742630386,10,7
0.667679695475303,-51.69125615763548,1.425296237897072,-59.45301724137931,0.9305853552769234,-54.707519157088115,1.34635407444158,-60.19697591680351,3,4
0.5186531448077879,-58.46605017006804,0.9282517361147098,-59.77251984126984,0.9191115261675975,-61.480853174603176,1.6302402145846882,-63.35262345679013,2,0
0.797209250674962,-57.22600574712644,1.3624514417181102,-60.408607006020794,0.6489023003174722,-59.46506568144499,0.7864892496898737,-60.71187739463601,6,6
0.5673070675327159,-54.02115740740741,0.7789011753926789,-54.64486111111111,0.7754014681779762,-53.172407407407405,1.4217321170548962,-60.11400793650793,4,3
1.2986594208986915,-53.13167989417989,1.15039402864233,-63.990529100529095,1.5893302159536364,-61.209080687830685,1.750021442087502,-63.611607142857146,0,7
0.7505618623492273,-54.23893518518519,1.162526582921443,-55.702546296296305,0.3659432718816117,-54.10402777777779,1.1397915425797818,-60.03194444444444,4,4
2.7115719203862945,-57.284305555555555,1.0172373902680152,-60.296832010582015,0.8134678266611235,-57.90569444444444,0.5947535406865743,-54.23611111111111,7,1
2.0208174877396825,-60.88974411603722,2.47935537923683,-62.066871921182276,0.9870120252091739,-61.56813765736178,1.3788738338697741,-63.5559100860825,8,9
1.5810602303122796,-61.72584776334776,1.4189855719443427,-63.31753826530612,1.2012805585896003,-62.94357993197279,1.1579833699908884,-57.087556689342414,10,1
0.3530753857716037,-56.75354406130268,0.6425486179533351,-57.501149425287366,1.0608779846114689,-53.486302681992335,0.7247884888398165,-58.24588122605364,5,3
1.3469455097938863,-60.94861772486773,1.3792324205430764,-61.711670918367346,0.7580794108617146,-63.7657208994709,0.9570977653284771,-59.44611111111111,10,0
1.2651915010986878,-53.12025862068966,1.0719854931432513,-60.78031609195402,0.5166472765561282,-59.393678160919535,1.133701048603535,-61.66570881226054,2,6
0.6949794379204722,-55.8074537037037,0.8182513989739366,-54.83981481481481,1.0739160808155213,-52.22171296296295,1.054708245325986,-57.792500000000004,3,2
0.6051789698222438,-55.812595785440614,0.7924778646256745,-57.7852490421456,0.5723737807844211,-54.24861111111111,1.1294466120835105,-59.589894636015316,5,4
1.0541411981999749,-61.65280514504652,0.9906514595292679,-60.45263409961686,0.9296575524334588,-59.35708812260536,0.45380329299275773,-52.269396551724135,8,2
1.7264332280285524,-62.24626436781609,1.0975966006142077,-61.49224137931034,0.8560663735150945,-62.156369731800766,0.9293253597517975,-58.26522988505747,10,2
