RSSI_sd1,RSSI_mean1,RSSI_sd2,RSSI_mean2,RSSI_sd3,RSSI_mean3,RSSI_sd4,RSSI_mean4,X,Y
1.6343465011831027,-66.34482758620689,1.0924723512692451,-61.51724137931034,1.3209802932406436,-64.48275862068965,1.1282941598086302,-56.55172413793103,9,7
3.0575317058238083,-64.03448275862068,1.07775868351485,-64.51724137931035,1.0009587985109851,-53.206896551724135,0.0,0.0,1,7
1.3273226152710236,-60.758620689655174,11.966000302862996,-62.96551724137931,0.5297187574081736,-52.93103448275862,23.394151847542453,-58.310344827586206,0,7
1.3388302637361407,-66.0,0.6957649619541038,-63.827586206896555,0.8035288466992774,-58.86206896551724,1.8007971180208397,-65.03448275862068,5,7
19.952394510939644,-58.62068965517241,1.533195761246468,-61.3448275862069,1.4394570205707962,-65.41379310344827,0.5845437868657718,-55.689655172413794,8,7
2.2007796624035265,-62.92857142857143,1.2597178939491174,-63.857142857142854,1.633171283436946,-64.14285714285714,0.8420319810689244,-57.535714285714285,6,7
1.7043680961228758,-60.172413793103445,11.933505487784318,-62.724137931034484,1.2222669650646003,-59.689655172413794,2.9923144248207536,-61.37931034482759,4,7
2.122152604139091,-63.689655172413794,1.5737137374170624,-62.58620689655172,0.9118442313426077,-63.793103448275865,0.8761457968054612,-65.65517241379311,7,7
2.122512048955007,-62.535714285714285,0.7214860302436475,-64.46428571428571,0.772541772861718,-56.285714285714285,1.2613957587545959,-64.57142857142857,3,7
1.3397658080422103,-66.17241379310344,1.6872486821268768,-60.241379310344826,1.038158659056517,-66.93103448275862,0.9186783856273028,-62.13793103448276,10,7
0.9721391687881237,-67.5,1.4852383290202718,-65.10714285714286,1.047675695167593,-54.035714285714285,33.783807708209956,-41.92857142857143,2,7
