RSSI_sd1,RSSI_mean1,RSSI_sd2,RSSI_mean2,RSSI_sd3,RSSI_mean3,RSSI_sd4,RSSI_mean4,X,Y
1.4096931491861362,-59.857142857142854,1.1443820044870845,-61.285714285714285,26.750169537683032,-12.464285714285714,2.6875054335078903,-61.82142857142857,4,3
0.7220079007669716,-56.172413793103445,1.1495343698239415,-65.65517241379311,1.2725799790757375,-66.06896551724138,1.1921389865291503,-64.0,3,3
1.592250890037558,-62.17857142857143,1.6104499703942543,-59.0,33.800953600242025,-29.25,1.1740840196286602,-67.14285714285714,8,3
1.09039528795778,-63.55172413793103,0.6158111010646667,-53.827586206896555,1.0329405810062602,-61.86206896551724,0.6124855578658699,-55.48275862068966,9,3
1.3039752743255217,-62.44827586206897,0.90174103300583,-56.86206896551724,1.2286793491082564,-62.275862068965516,0.9001293102301594,-64.06896551724138,6,3
1.0811472195519112,-60.0,0.8843026057633867,-59.62068965517241,2.255639923508704,-63.3448275862069,1.3867800908385401,-66.58620689655173,5,3
0.5198032818702131,-54.93103448275862,1.2684994211575653,-64.62068965517241,11.859278628808726,-62.172413793103445,1.3329835673819435,-65.34482758620689,0,3
0.8023456784081235,-64.44827586206897,0.7210345033724163,-53.3448275862069,32.81066196117796,-33.89655172413793,1.4954238890717033,-62.06896551724138,10,3
0.530655793098604,-53.6551724137931,1.385575182254079,-63.37931034482759,1.4644185085687997,-64.3103448275862,1.3503282974031177,-66.62068965517241,1,3
1.1792652519890578,-61.55172413793103,0.656015791115296,-59.51724137931034,34.44276979667881,-33.241379310344826,16.647179454166736,-60.58620689655172,7,3
0.7450290520598946,-54.758620689655174,1.6628729117157155,-65.79310344827586,27.467868333589085,-53.62068965517241,1.3468124719947354,-58.41379310344828,2,3
